source_term_en,target_lang,target_lang_nllb,translated_term,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation
formal casual,fr,fra_Latn,officiel occasionnel,occasional official,0.4375,0.6228128671646118,medium,1,0
formal modest,fr,fra_Latn,modeste,modest,0.631578947368421,0.39389774203300476,low,1,1
formal ornate,fr,fra_Latn,décorations formelles,formal decorations,0.7096774193548387,0.6746789813041687,medium,0,0
formal jewelry,fr,fra_Latn,bijoux officiels,official jewelry,0.7333333333333333,0.8382275700569153,high,0,0
formal necklace,fr,fra_Latn,collier officiel,official collar,0.4666666666666667,0.808027982711792,high,1,0
formal earring,fr,fra_Latn,boucles d'oreilles officielles,Official earrings,0.7096774193548387,0.8242219090461731,high,0,0
formal bracelet,fr,fra_Latn,bracelet officiel,official bracelet,0.75,0.8181730508804321,high,0,0
formal ring,fr,fra_Latn,anneau officiel,official ring,0.6666666666666666,0.7894022464752197,medium,0,0
formal headscarf,fr,fra_Latn,voile officiel,official veil,0.3448275862068966,0.8553407788276672,high,1,0
formal tattoo,fr,fra_Latn,tatouage officiel,official tattoo,0.7142857142857143,0.8548242449760437,high,0,0
formal piercing,fr,fra_Latn,piercing formel,Formal piercing,1.0,0.3512466251850128,low,1,0
formal mask,fr,fra_Latn,masque formelle,formal mask,1.0,0.8354619741439819,high,0,0
formal gown,fr,fra_Latn,robe officielle,official dress,0.32,0.8491488099098206,high,1,0
formal tuxedo,fr,fra_Latn,smoking officiel,official tuxedo,0.7142857142857143,0.3443223536014557,low,1,0
formal wedding dress,fr,fra_Latn,robe de mariée officielle,official wedding dress,0.8095238095238095,0.8628126382827759,high,0,0
formal sash,fr,fra_Latn,couche formelle,formal layer,0.6956521739130435,0.7593703269958496,medium,0,0
formal sandals,fr,fra_Latn,sandales officielles,official sandals,0.7333333333333333,0.8408973217010498,high,0,0
formal slippers,fr,fra_Latn,chaussures officielles,official shoes,0.4827586206896552,0.8156421184539795,high,1,0
formal bangle,fr,fra_Latn,boucle formelle,formal loop,0.6666666666666666,0.7225781679153442,medium,0,0
formal anklet,fr,fra_Latn,la cheville formelle,the formal ankle,0.8275862068965517,0.47327014803886414,low,1,0
formal kaftan,fr,fra_Latn,kaftan officiel,official kaftan,0.7142857142857143,0.8567607402801514,high,0,0
formal poncho,fr,fra_Latn,poncho formel,formal poncho,1.0,0.5146994590759277,low,1,0
formal sombrero,fr,fra_Latn,sombrero formel,formal hat,0.56,0.4520924389362335,low,1,0
formal kippah,fr,fra_Latn,kippah formelle,formal kippah,1.0,0.789372980594635,medium,0,0
formal yarmulke,fr,fra_Latn,une yarmulke formelle,a formal yarmulke,0.9375,0.7909770607948303,medium,0,0
formal mourning dress,fr,fra_Latn,robe de deuil formelle,formal mourning dress,1.0,0.8498473763465881,high,0,0
formal ceremonial mask,fr,fra_Latn,masque cérémonial formel,formal ceremonial mask,1.0,0.8395568132400513,high,0,0
casual dress,fr,fra_Latn,robe décontractée,casual dress,1.0,0.8560421466827393,high,0,0
casual clothing,fr,fra_Latn,vêtements occasionnels,casual clothing,1.0,0.8273239135742188,high,1,1
casual garment,fr,fra_Latn,vêtements occasionnels,casual clothing,0.5517241379310345,0.8087018728256226,high,1,1
casual veil,fr,fra_Latn,voile occasionnel,occasional veil,0.7692307692307693,0.5347285866737366,low,1,0
casual hijab,fr,fra_Latn,le hijab occasionnel,the occasional hijab,0.6875,0.8476536273956299,high,0,0
casual niqab,fr,fra_Latn,niqab occasionnel,occasional niqab,0.7857142857142857,0.42705801129341125,low,1,0
white,fr,fra_Latn,blanc,white,1.0,0.8229225873947144,high,0,0
red,fr,fra_Latn,rouge,red,1.0,0.8155132532119751,high,0,0
black,fr,fra_Latn,noir,black,1.0,0.7913122177124023,medium,0,0
blue,fr,fra_Latn,bleu,blue,1.0,0.830498218536377,high,0,0
green,fr,fra_Latn,vert,green,1.0,0.8065510988235474,high,0,0
yellow,fr,fra_Latn,jaune,yellow,1.0,0.8362571001052856,high,0,0
purple,fr,fra_Latn,de couleur violette,of a purple colour,0.5,0.8054212927818298,high,1,0
orange,fr,fra_Latn,orange,orange,1.0,0.6388972997665405,medium,0,0
gold,fr,fra_Latn,de l'or,of gold,0.7272727272727273,0.6523725986480713,medium,0,0
silver,fr,fra_Latn,argent,money,0.18181818181818182,0.8513849973678589,high,1,0
dragon,fr,fra_Latn,le dragon,the dragon,0.75,0.8395986557006836,high,0,0
phoenix,fr,fra_Latn,Le phénix,The Phoenix,0.7777777777777778,0.8478887677192688,high,0,0
lotus,fr,fra_Latn,le lotus,the lotus,0.7142857142857143,0.8285832405090332,high,0,0
bamboo,fr,fra_Latn,le bambou,the bamboo,0.75,0.8474310040473938,high,0,0
olive,fr,fra_Latn,à l'huile d'olive,to olive oil,0.5882352941176471,0.592736005783081,low,1,1
maple,fr,fra_Latn,l'érable,the maple,0.7142857142857143,0.8444432020187378,high,0,0
totem,fr,fra_Latn,le totem,the totem,0.7142857142857143,0.8367339372634888,high,0,0
emblem,fr,fra_Latn,Emblème,Emblem,1.0,0.8619585037231445,high,0,0
anthem,fr,fra_Latn,l'hymne,the hymn,0.5714285714285714,0.8108603954315186,high,1,1
flag,fr,fra_Latn,drapeau,flag,1.0,0.826744019985199,high,0,0
icon,fr,fra_Latn,icône,icon,1.0,0.8367245197296143,high,0,0
script,fr,fra_Latn,scénario,the script,0.75,0.8489629030227661,high,0,0
calligraphy,fr,fra_Latn,la calligraphie,calligraphy,1.0,0.842822790145874,high,0,0
lantern,fr,fra_Latn,lampe à incandescence,incandescent lamp,0.16666666666666666,0.7338646650314331,medium,1,0
opera,fr,fra_Latn,l'opéra,the opera,0.7142857142857143,0.8648793697357178,high,0,0
dance,fr,fra_Latn,la danse,the dance,0.7142857142857143,0.8394327163696289,high,0,0
music,fr,fra_Latn,musique,music,1.0,0.8575106859207153,high,0,0
folklore,fr,fra_Latn,folklore,folklore,1.0,0.7851024270057678,medium,0,0
myth,fr,fra_Latn,Le mythe,The Myth,0.6666666666666666,0.8402072191238403,high,0,0
legend,fr,fra_Latn,légende,legend,1.0,0.8540337085723877,high,0,0
oral tradition,fr,fra_Latn,tradition orale,oral tradition,1.0,0.8647375702857971,high,0,0
epic,fr,fra_Latn,épique,epic,1.0,0.7844328880310059,medium,0,0
fable,fr,fra_Latn,fable,fairy tale,0.5333333333333333,0.4472634494304657,low,1,0
choir,fr,fra_Latn,chœur,choir,1.0,0.8398392200469971,high,0,0
orchestra,fr,fra_Latn,orchestre,orchestra,1.0,0.7563493251800537,medium,0,0
drumming,fr,fra_Latn,le tambour,the drum,0.5,0.7903929352760315,medium,1,0
tango,fr,fra_Latn,Le tango,The Tango,0.7142857142857143,0.8402839303016663,high,0,0
flamenco,fr,fra_Latn,le flamenco,the flamenco,0.8,0.8573823571205139,high,0,0
bharatanatyam,fr,fra_Latn,Bharatanatyam,Bharatanatyam,1.0,0.7884352207183838,medium,0,0
kabuki,fr,fra_Latn,le kabuki,the kabuki,0.75,0.8477329611778259,high,0,0
lion dance,fr,fra_Latn,danse des lions,dancing lions,0.34782608695652173,0.8645852208137512,high,1,0
dragon dance,fr,fra_Latn,danse du dragon,dance of the dragon,0.3870967741935484,0.8693925142288208,high,1,0
totem pole,fr,fra_Latn,poteaux de totem,totem poles,0.9523809523809523,0.8073872327804565,high,0,0
prayer beads,fr,fra_Latn,les perles de prière,the pearls of prayer,0.375,0.8417948484420776,high,1,0
chopsticks,fr,fra_Latn,les bâtonnets,the sticks,0.7,0.7790005207061768,medium,0,0
tea ceremony,fr,fra_Latn,cérémonie du thé,tea ceremony,1.0,0.8582430481910706,high,0,0
martial arts,fr,fra_Latn,arts martiaux,martial arts,1.0,0.8449265956878662,high,0,0
cultural white,fr,fra_Latn,blanc culturel,cultural white,1.0,0.8114138245582581,high,0,0
cultural red,fr,fra_Latn,rouge culturel,cultural red,1.0,0.8507952094078064,high,0,0
cultural black,fr,fra_Latn,noir culturel,cultural black,1.0,0.7836174964904785,medium,0,0
cultural blue,fr,fra_Latn,bleu culturel,cultural blue,1.0,0.8562769889831543,high,0,0
cultural green,fr,fra_Latn,vert culturel,cultural green,1.0,0.8165385127067566,high,0,0
cultural yellow,fr,fra_Latn,jaune culturel,cultural yellow,1.0,0.8431479930877686,high,0,0
cultural purple,fr,fra_Latn,pourpre culturelle,cultural purple,1.0,0.8008280396461487,high,0,0
cultural orange,fr,fra_Latn,orange culturelle,cultural orange,1.0,0.6654293537139893,medium,0,0
cultural gold,fr,fra_Latn,or culturel,cultural gold,1.0,0.5357934236526489,low,1,0
cultural silver,fr,fra_Latn,argent culturel,cultural money,0.6896551724137931,0.8509562015533447,high,0,0
cultural dragon,fr,fra_Latn,dragon culturel,cultural dragon,1.0,0.7839131355285645,medium,0,0
cultural phoenix,fr,fra_Latn,fénix culturel,cultural phoenix,1.0,0.852165699005127,high,0,0
cultural lotus,fr,fra_Latn,lotus culturel,cultural lotus,1.0,0.7920075058937073,medium,0,0
cultural bamboo,fr,fra_Latn,bambou culturel,cultural bamboo,1.0,0.8637794852256775,high,0,0
cultural olive,fr,fra_Latn,Olivier culturel,The cultural olive grove,0.7368421052631579,0.8453498482704163,high,0,0
cultural maple,fr,fra_Latn,l'érable culturel,the cultural maple,0.875,0.8509337902069092,high,0,0
cultural totem,fr,fra_Latn,totem culturel,cultural totem,1.0,0.8630660772323608,high,0,0
cultural emblem,fr,fra_Latn,Emblème culturel,Cultural emblem,1.0,0.8785616159439087,high,0,0
cultural anthem,fr,fra_Latn,Hymne culturel,A cultural anthem,0.9375,0.8705024719238281,high,0,0
cultural flag,fr,fra_Latn,drapeau culturel,cultural flag,1.0,0.8644976615905762,high,0,0
cultural icon,fr,fra_Latn,icône culturelle,cultural icon,1.0,0.8686527609825134,high,0,0
cultural script,fr,fra_Latn,écriture culturelle,cultural writing,0.7741935483870968,0.7815796136856079,medium,0,0
cultural calligraphy,fr,fra_Latn,calligraphie culturelle,cultural calligraphy,1.0,0.8619753122329712,high,0,0
cultural lantern,fr,fra_Latn,la lanterne culturelle,the cultural lantern,0.8888888888888888,0.8378000259399414,high,0,0
cultural incense,fr,fra_Latn,l'encens culturel,cultural incense,1.0,0.8380078673362732,high,0,0
cultural opera,fr,fra_Latn,Opéra culturel,Cultural opera,1.0,0.705546498298645,medium,0,0
cultural dance,fr,fra_Latn,danses culturelles,cultural dances,0.9655172413793104,0.8567466735839844,high,0,0
cultural music,fr,fra_Latn,musique culturelle,cultural music,1.0,0.8641496300697327,high,0,0
cultural folklore,fr,fra_Latn,folklore culturel,cultural folklore,1.0,0.8609222173690796,high,0,0
cultural myth,fr,fra_Latn,mythe culturel,cultural myth,1.0,0.8658177852630615,high,0,0
cultural legend,fr,fra_Latn,légende culturelle,cultural legend,1.0,0.8377928137779236,high,0,0
cultural oral tradition,fr,fra_Latn,Tradition culturelle orale,Oral cultural tradition,0.782608695652174,0.8732084035873413,high,0,0
cultural epic,fr,fra_Latn,épopée culturelle,cultural epic,1.0,0.8127776980400085,high,0,0
cultural fable,fr,fra_Latn,fable culturelle,cultural myth,0.6666666666666666,0.8436458110809326,high,0,0
cultural choir,fr,fra_Latn,chœur culturel,cultural choir,1.0,0.8576739430427551,high,0,0
cultural orchestra,fr,fra_Latn,orchestre culturel,cultural orchestra,1.0,0.8508105874061584,high,0,0
cultural drumming,fr,fra_Latn,le tambour culturel,the cultural drum,0.7647058823529411,0.8033057451248169,high,0,0
cultural chanting,fr,fra_Latn,chants culturels,cultural songs,0.7096774193548387,0.8277620673179626,high,0,0
cultural tango,fr,fra_Latn,tango culturel,cultural tango,1.0,0.8655421733856201,high,0,0
cultural flamenco,fr,fra_Latn,flamenco culturel,cultural flamenco,1.0,0.8561070561408997,high,0,0
cultural bharatanatyam,fr,fra_Latn,Bharatanatyam culturel,Bharatanatyam cultural,0.5909090909090909,0.7927314639091492,medium,0,0
cultural kabuki,fr,fra_Latn,kabuki culturel,Kabuki culture,0.41379310344827586,0.8661758899688721,high,1,0
cultural lion dance,fr,fra_Latn,danse culturelle des lions,cultural dance of lions,0.6666666666666666,0.8422613143920898,high,0,0
cultural dragon dance,fr,fra_Latn,danse du dragon culturelle,dance of the cultural dragon,0.6122448979591837,0.8446853756904602,high,0,0
cultural totem pole,fr,fra_Latn,Pôle du totem culturel,The pole of the cultural totem,0.5714285714285714,0.8152487277984619,high,0,0
cultural prayer beads,fr,fra_Latn,les perles de prière culturelles,the pearls of cultural prayer,0.6,0.8476945161819458,high,0,0
cultural rosary,fr,fra_Latn,le chapelet culturel,the cultural rosary,0.8823529411764706,0.8571361899375916,high,0,0
cultural chopsticks,fr,fra_Latn,bâtons culturels,cultural sticks,0.8823529411764706,0.764828622341156,medium,0,0
cultural tea ceremony,fr,fra_Latn,cérémonie du thé culturel,cultural tea ceremony,1.0,0.8570870161056519,high,0,0
cultural martial arts,fr,fra_Latn,arts martiaux culturels,cultural martial arts,1.0,0.8609576225280762,high,0,0
democracy,fr,fra_Latn,démocratie,democracy,1.0,0.8637537360191345,high,0,0
monarchy,fr,fra_Latn,la monarchie,the monarchy,0.8,0.8606129884719849,high,0,0
republic,fr,fra_Latn,république,the republic,0.8,0.7534171938896179,medium,0,0
federal,fr,fra_Latn,fédéral,federal government,0.56,0.729576587677002,medium,0,0
unitary,fr,fra_Latn,unité,unit,0.7272727272727273,0.6598886251449585,medium,0,0
parliament,fr,fra_Latn,le Parlement,Parliament,1.0,0.8520986437797546,high,0,0
senate,fr,fra_Latn,sénat,Senate,1.0,0.8415471911430359,high,0,0
constitution,fr,fra_Latn,constitution,constitution,1.0,0.5002781748771667,low,1,0
bureaucracy,fr,fra_Latn,bureaucratie,bureaucracy,1.0,0.8329871892929077,high,0,0
meritocracy,fr,fra_Latn,méritocratie,Meritocracy,1.0,0.848187267780304,high,0,0
oligarchy,fr,fra_Latn,l'oligarchie,the oligarchy,0.8181818181818182,0.8337071537971497,high,0,0
aristocracy,fr,fra_Latn,l'aristocratie,the aristocracy,0.8461538461538461,0.8319316506385803,high,0,0
tribunal,fr,fra_Latn,le tribunal,the court,0.23529411764705882,0.8032351732254028,high,1,0
mediation,fr,fra_Latn,médiation,mediation,1.0,0.854527473449707,high,0,0
civil law,fr,fra_Latn,droit civil,civil law,1.0,0.8742636442184448,high,0,0
common law,fr,fra_Latn,droit commun,common law,1.0,0.8583664894104004,high,0,0
customary law,fr,fra_Latn,droit coutumier,customary right,0.7142857142857143,0.8502681255340576,high,0,0
council,fr,fra_Latn,le conseil,the council,0.7777777777777778,0.7759770154953003,medium,0,0
chieftain,fr,fra_Latn,chef de l'armée,Commander of the army,0.26666666666666666,0.7942125201225281,medium,1,0
citizen,fr,fra_Latn,citoyens,citizens,0.9333333333333333,0.8309800624847412,high,0,0
state,fr,fra_Latn,État,State of the Union,0.43478260869565216,0.7649604082107544,medium,1,0
nation,fr,fra_Latn,la nation,the nation,0.75,0.8298680186271667,high,0,0
border,fr,fra_Latn,frontière,boundary,0.42857142857142855,0.829918384552002,high,1,0
governance,fr,fra_Latn,gouvernance,governance,1.0,0.7667219638824463,medium,0,0
policy,fr,fra_Latn,politique,political,0.6666666666666666,0.8187941312789917,high,0,0
regulation,fr,fra_Latn,Règlement,Regulations,0.9523809523809523,0.8168879747390747,high,0,0
empire,fr,fra_Latn,l'empire,the empire,0.75,0.6968193054199219,medium,0,0
colonial,fr,fra_Latn,colonial,Colonial,1.0,0.6302728652954102,medium,0,0
decolonization,fr,fra_Latn,décolonisation,decolonization,1.0,0.8681323528289795,high,0,0
judiciary,fr,fra_Latn,le pouvoir judiciaire,the power of the judiciary,0.5142857142857142,0.8481423854827881,high,1,0
legislature,fr,fra_Latn,la législature,the legislature,0.8461538461538461,0.801459550857544,high,0,0
executive,fr,fra_Latn,l'exécutif,the executive,0.8181818181818182,0.7335468530654907,medium,0,0
ministry,fr,fra_Latn,le ministère,the ministry,0.8,0.774105429649353,medium,0,0
administration,fr,fra_Latn,l'administration,the administration,0.875,0.7027499675750732,medium,0,0
charter,fr,fra_Latn,la charte,the charter,0.7777777777777778,0.4989743232727051,low,1,0
ordinance,fr,fra_Latn,ordonnance,order,0.5714285714285714,0.7812447547912598,medium,0,0
treaty,fr,fra_Latn,le traité,the treaty,0.75,0.8231143951416016,high,0,0
diplomacy,fr,fra_Latn,la diplomatie,diplomacy,1.0,0.8448795080184937,high,0,0
taxation,fr,fra_Latn,la fiscalité,taxation,1.0,0.8588507175445557,high,0,0
public office,fr,fra_Latn,fonction publique,public service,0.7407407407407407,0.8549408912658691,high,0,0
village council,fr,fra_Latn,conseil du village,village council,1.0,0.8648166656494141,high,0,0
city council,fr,fra_Latn,conseil municipal,municipal council,0.6896551724137931,0.8451592326164246,high,0,0
mayor,fr,fra_Latn,maire,mayor,1.0,0.8208714723587036,high,0,0
governor,fr,fra_Latn,gouverneur,governor,1.0,0.8345683217048645,high,0,0
public democracy,fr,fra_Latn,démocratie publique,public democracy,1.0,0.8677349090576172,high,0,0
public monarchy,fr,fra_Latn,monarchie publique,public monarchy,1.0,0.86970055103302,high,0,0
public republic,fr,fra_Latn,république publique,public republic,1.0,0.8513690233230591,high,0,0
public federal,fr,fra_Latn,public fédéral,the federal public,0.5,0.7963567972183228,medium,1,0
public unitary,fr,fra_Latn,unité publique,public unit,0.88,0.6990501284599304,medium,0,0
public parliament,fr,fra_Latn,Parlement public,Council of Ministers,0.21621621621621623,0.8674022555351257,high,1,0
public senate,fr,fra_Latn,sénat public,public senate,1.0,0.8480348587036133,high,0,0
public constitution,fr,fra_Latn,constitution publique,public constitution,1.0,0.8470557332038879,high,0,0
public bureaucracy,fr,fra_Latn,bureaucratie publique,public bureaucracy,1.0,0.8712427616119385,high,0,0
public meritocracy,fr,fra_Latn,méritocratie publique,public meritocracy,1.0,0.8559292554855347,high,0,0
public oligarchy,fr,fra_Latn,Oligarchies publiques,Public oligarchies,0.8823529411764706,0.8631106615066528,high,0,0
public aristocracy,fr,fra_Latn,l'aristocratie publique,the public aristocracy,0.9,0.8484020829200745,high,0,0
public tribunal,fr,fra_Latn,tribunal public,public court,0.5925925925925926,0.8042663335800171,high,0,0
public mediation,fr,fra_Latn,médiation publique,public mediation,1.0,0.8668489456176758,high,0,0
public civil law,fr,fra_Latn,droit civil public,public civil law,1.0,0.8780935406684875,high,0,0
public common law,fr,fra_Latn,droit commun public,common law,0.7407407407407407,0.8682283163070679,high,0,0
public customary law,fr,fra_Latn,droit coutumier public,customary public right,0.5238095238095238,0.8534349203109741,high,1,0
public council,fr,fra_Latn,conseil public,public council,1.0,0.8429376482963562,high,0,0
public chieftain,fr,fra_Latn,chef de l'État,Head of State,0.27586206896551724,0.8217256665229797,high,1,0
public citizen,fr,fra_Latn,citoyen public,public citizen,1.0,0.8699340224266052,high,0,0
public state,fr,fra_Latn,État public,State of the Union,0.3333333333333333,0.859761118888855,high,1,0
public nation,fr,fra_Latn,nation publique,public nation,1.0,0.8419133424758911,high,0,0
public border,fr,fra_Latn,frontière publique,public border,1.0,0.8398685455322266,high,0,0
public governance,fr,fra_Latn,gouvernance publique,public governance,1.0,0.8709375858306885,high,0,0
public policy,fr,fra_Latn,politique publique,public policy,1.0,0.8643224835395813,high,0,0
public regulation,fr,fra_Latn,réglementation publique,public regulation,1.0,0.8490924835205078,high,0,0
public empire,fr,fra_Latn,empire public,public empire,1.0,0.3085981011390686,low,1,0
public colonial,fr,fra_Latn,coloniale publique,public colony,0.8571428571428571,0.6410489678382874,medium,0,0
public decolonization,fr,fra_Latn,décolonisation publique,decolonization by the public,0.5714285714285714,0.8527135252952576,high,0,0
public judiciary,fr,fra_Latn,le pouvoir judiciaire public,the public judiciary,0.8888888888888888,0.8585854768753052,high,0,0
public legislature,fr,fra_Latn,l'autorité législative publique,the public legislative authority,0.68,0.7718918323516846,medium,0,0
public executive,fr,fra_Latn,exécutif public,public executive,1.0,0.8319886922836304,high,0,0
public ministry,fr,fra_Latn,ministère public,public ministry,1.0,0.85577791929245,high,0,0
public administration,fr,fra_Latn,administrations publiques,public administrations,0.9767441860465116,0.8663449287414551,high,0,0
public charter,fr,fra_Latn,Charte publique,Public charter,1.0,0.7622238397598267,medium,0,0
public ordinance,fr,fra_Latn,ordonnance publique,public order,0.7857142857142857,0.8173458576202393,high,0,0
public treaty,fr,fra_Latn,traité public,publicly traded,0.7142857142857143,0.8550363779067993,high,0,0
public diplomacy,fr,fra_Latn,diplomatie publique,public diplomacy,1.0,0.8737226724624634,high,0,0
public taxation,fr,fra_Latn,la fiscalité publique,public taxation,1.0,0.8487665057182312,high,0,0
public public office,fr,fra_Latn,fonction publique publique,public service,0.5882352941176471,0.8362134099006653,high,0,0
public village council,fr,fra_Latn,conseil public du village,public council of the village,0.5490196078431373,0.8537960052490234,high,1,0
public city council,fr,fra_Latn,Conseil municipal public,Public municipal council,0.7906976744186046,0.8675353527069092,high,0,0
public mayor,fr,fra_Latn,maire public,mayor of the city,0.3448275862068966,0.8361112475395203,high,1,0
public governor,fr,fra_Latn,gouverneur public,public governor,1.0,0.843446671962738,high,0,0
state democracy,fr,fra_Latn,démocratie de l'État,Democracy of the State,0.4864864864864865,0.8687411546707153,high,1,0
state monarchy,fr,fra_Latn,monarchie de l'État,monarchy of the state,0.45714285714285713,0.8692294359207153,high,1,0
state republic,fr,fra_Latn,république d'État,Republic of the State,0.45714285714285713,0.8292099237442017,high,1,0
state federal,fr,fra_Latn,État fédéral,State of the Union,0.5161290322580645,0.7990307211875916,medium,1,0
state unitary,fr,fra_Latn,unité de l'État,unit of state,0.38461538461538464,0.7477502822875977,medium,1,0
state parliament,fr,fra_Latn,parlementaire de l'État,Member of Parliament of the State,0.4897959183673469,0.7386354207992554,medium,1,0
state senate,fr,fra_Latn,sénat de l'État,State Senate,1.0,0.8518004417419434,high,0,0
state constitution,fr,fra_Latn,constitution de l'État,constitution of the State,0.5581395348837209,0.8746850490570068,high,0,0
state bureaucracy,fr,fra_Latn,bureaucratie de l'État,bureaucracy of the state,0.5365853658536586,0.8772633671760559,high,1,0
state meritocracy,fr,fra_Latn,méritocratie de l'État,Meritocracy of the State,0.5365853658536586,0.8642711639404297,high,1,0
state oligarchy,fr,fra_Latn,Oligarchie de l'Etat,The Oligarchy of the State,0.5853658536585366,0.8703454732894897,high,0,0
state aristocracy,fr,fra_Latn,l'aristocratie de l'État,the aristocracy of the state,0.6222222222222222,0.8596882820129395,high,0,0
identity,fr,fra_Latn,l'identité,the identity,0.8,0.7818408608436584,medium,0,0
ethnicity,fr,fra_Latn,l'origine ethnique,ethnic origin,0.6363636363636364,0.7840181589126587,medium,0,0
diaspora,fr,fra_Latn,la diaspora,the diaspora,0.8,0.8570765852928162,high,0,0
migration,fr,fra_Latn,migration,migration,1.0,0.8128916025161743,high,0,0
immigrant,fr,fra_Latn,immigrés,immigrants,0.9473684210526315,0.8275710344314575,high,0,0
refugee,fr,fra_Latn,réfugié,refugee,1.0,0.861825704574585,high,0,0
minority,fr,fra_Latn,minorité,minority,1.0,0.8379182815551758,high,0,0
majority,fr,fra_Latn,majorité,majority,1.0,0.823996901512146,high,0,0
assimilation,fr,fra_Latn,l'assimilation,the assimilation,0.8571428571428571,0.7558218240737915,medium,0,0
integration,fr,fra_Latn,intégration,integration,1.0,0.8178055286407471,high,0,0
segregation,fr,fra_Latn,séparation,separation,0.7619047619047619,0.8208242654800415,high,0,0
pluralism,fr,fra_Latn,Le pluralisme,Pluralism,1.0,0.8708751201629639,high,0,0
multiculturalism,fr,fra_Latn,multiculturalisme,multiculturalism,1.0,0.8785015344619751,high,0,0
indigenous,fr,fra_Latn,des peuples autochtones,indigenous peoples,0.7142857142857143,0.6410645246505737,medium,0,0
native,fr,fra_Latn,à l'origine,originally,0.25,0.6904911994934082,medium,1,0
foreign,fr,fra_Latn,à l'étranger,abroad,0.15384615384615385,0.6677904725074768,medium,1,0
local,fr,fra_Latn,locaux,local,1.0,0.7439080476760864,medium,0,0
global,fr,fra_Latn,à l'échelle mondiale,on a global scale,0.5217391304347826,0.7752798795700073,medium,1,1
community,fr,fra_Latn,communauté,community,1.0,0.8370226621627808,high,0,0
belonging,fr,fra_Latn,appartenance,membership,0.3157894736842105,0.8275001049041748,high,1,0
language,fr,fra_Latn,la langue,the language,0.8,0.845766544342041,high,0,0
dialect,fr,fra_Latn,dialecte,dialect,1.0,0.8301783800125122,high,0,0
heritage,fr,fra_Latn,le patrimoine,the heritage,0.8,0.8414077758789062,high,0,0
xenophobia,fr,fra_Latn,la xénophobie,xenophobia,1.0,0.8610870838165283,high,0,0
stereotype,fr,fra_Latn,stéréotypes,stereotypes,0.9523809523809523,0.8559917211532593,high,0,0
prejudice,fr,fra_Latn,préjugés,prejudice,1.0,0.8430318832397461,high,0,0
citizenship,fr,fra_Latn,citoyenneté,citizenship,1.0,0.8780139684677124,high,0,0
acculturation,fr,fra_Latn,acculturation,acculturation,1.0,0.5701923370361328,low,1,0
hybridity,fr,fra_Latn,hybride,hybrids,0.75,0.6097437739372253,medium,0,0
homeland,fr,fra_Latn,pays d'origine,country of origin,0.16,0.8399794101715088,high,1,0
exile,fr,fra_Latn,exil,exile,1.0,0.7056339383125305,medium,0,0
settler,fr,fra_Latn,colonisateur,settler,1.0,0.8603689074516296,high,0,0
cosmopolitan,fr,fra_Latn,cosmopolite,cosmopolitan,1.0,0.5982812643051147,low,1,0
transnational,fr,fra_Latn,transnationaux,transnational,1.0,0.821805477142334,high,0,0
identity politics,fr,fra_Latn,politique de l'identité,identity policy,0.875,0.8749368190765381,high,0,0
mother tongue,fr,fra_Latn,langue maternelle,mother tongue,1.0,0.8421511650085449,high,0,0
second language,fr,fra_Latn,deuxième langue,second language,1.0,0.8624720573425293,high,0,0
local identity,fr,fra_Latn,identité locale,local identity,1.0,0.8681141138076782,high,0,0
local ethnicity,fr,fra_Latn,l'origine ethnique locale,the local ethnic origin,0.6842105263157895,0.8117428421974182,high,0,0
local diaspora,fr,fra_Latn,la diaspora locale,the local diaspora,0.875,0.8677293062210083,high,0,0
local migration,fr,fra_Latn,migration locale,local migration,1.0,0.4736981689929962,low,1,0
local immigrant,fr,fra_Latn,immigrant local,local immigrant,1.0,0.3798685073852539,low,1,0
local refugee,fr,fra_Latn,réfugié local,local refugee,1.0,0.8652054071426392,high,0,0
local minority,fr,fra_Latn,minorité locale,local minority,1.0,0.8611873388290405,high,0,0
local majority,fr,fra_Latn,majorité locale,local majority,1.0,0.8475279211997986,high,0,0
local assimilation,fr,fra_Latn,l'assimilation locale,local assimilation,1.0,0.815171480178833,high,0,0
local integration,fr,fra_Latn,intégration locale,local integration,1.0,0.8634535074234009,high,0,0
local segregation,fr,fra_Latn,séparation locale,local separation,0.8484848484848485,0.8421932458877563,high,0,0
local pluralism,fr,fra_Latn,Pluralisme local,Local Pluralism,1.0,0.8724308013916016,high,0,0
local multiculturalism,fr,fra_Latn,multiculturalisme local,local multiculturalism,1.0,0.8734114170074463,high,0,0
local indigenous,fr,fra_Latn,les autochtones locaux,local indigenous peoples,0.8,0.8295243978500366,high,0,0
local native,fr,fra_Latn,natifs locaux,local natives,0.96,0.815593421459198,high,0,0
local foreign,fr,fra_Latn,pays étranger,foreign country,0.5,0.5540072917938232,low,1,0
local local,fr,fra_Latn,locaux locaux,locally,0.6666666666666666,0.635319709777832,medium,0,0
local global,fr,fra_Latn,locaux à l'échelle mondiale,locations around the world,0.2631578947368421,0.7795639038085938,medium,1,0
local community,fr,fra_Latn,communauté locale,local community,1.0,0.8605517745018005,high,0,0
local belonging,fr,fra_Latn,appartenance locale,local membership,0.5806451612903226,0.8595277070999146,high,0,0
local language,fr,fra_Latn,langue locale,local language,1.0,0.858700692653656,high,0,0
